,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,cluster_id,days,Surprisingness,Effectiveness
54633,N65583,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,38538000.0,0,0,0,1,0,1,0,0,1,1,0,446 days 01:00:00,0,446,328111.38323182624,233385497065.10742
54636,N65587,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,50.2,0,68.77,17539200.0,0,0,0,1,0,1,0,0,1,1,0,203 days 00:00:00,0,203,328111.38323182624,233385497065.10742
54639,N65591,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,19094400.0,0,0,0,1,0,1,0,0,1,1,0,221 days 00:00:00,0,221,328111.38323182624,233385497065.10742
54647,N65609,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,36118800.0,0,0,0,1,0,1,0,0,1,1,0,418 days 01:00:00,0,418,328111.38323182624,233385497065.10742
54652,N65616,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,36032400.0,0,0,0,1,0,1,0,0,1,1,0,417 days 01:00:00,0,417,328111.38323182624,233385497065.10742
54660,N65633,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,18918000.0,0,0,0,1,0,1,0,0,1,1,0,218 days 23:00:00,0,218,328111.38323182624,233385497065.10742
54668,N65643,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,157,50.2,0,68.77,52009200.0,0,0,0,1,0,1,0,0,1,1,1,601 days 23:00:00,0,601,328111.38323182624,233385497065.10742
54700,N65704,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,157,33.6,0,33.6,11840400.0,0,0,0,0,0,0,0,0,1,0,0,137 days 01:00:00,0,137,328111.38323182624,233385497065.10742
54703,N65707,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,18662400.0,0,0,0,1,0,1,0,0,1,1,0,216 days 00:00:00,0,216,328111.38323182624,233385497065.10742
54708,N65714,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,37069200.0,0,0,0,1,0,1,0,0,1,1,0,429 days 01:00:00,0,429,328111.38323182624,233385497065.10742
54714,N65723,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,50.2,0,68.77,19267200.0,0,0,0,1,0,1,0,0,1,1,0,223 days 00:00:00,0,223,328111.38323182624,233385497065.10742
54721,N65730,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,18403200.0,0,0,0,1,0,1,0,0,1,1,0,213 days 00:00:00,0,213,328111.38323182624,233385497065.10742
54724,N65733,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,37242000.0,0,0,0,1,0,1,0,0,1,1,0,431 days 01:00:00,0,431,328111.38323182624,233385497065.10742
54731,N65743,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,37069200.0,0,0,0,1,0,1,0,0,1,1,0,429 days 01:00:00,0,429,328111.38323182624,233385497065.10742
54732,N65744,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,37155600.0,0,0,0,1,0,1,0,0,1,1,0,430 days 01:00:00,0,430,328111.38323182624,233385497065.10742
54733,N65745,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,37155600.0,0,0,0,1,0,1,0,0,1,1,0,430 days 01:00:00,0,430,328111.38323182624,233385497065.10742
54735,N65748,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,36550800.0,0,0,0,1,0,1,0,0,1,1,0,423 days 01:00:00,0,423,328111.38323182624,233385497065.10742
54739,N65755,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,36810000.0,0,0,0,1,0,1,0,0,1,1,0,426 days 01:00:00,0,426,328111.38323182624,233385497065.10742
54742,N65760,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,157,80.0,0,68.77,63244800.0,0,0,0,1,0,1,0,0,1,1,1,732 days 00:00:00,0,732,328111.38323182624,233385497065.10742
54744,N65765,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,37069200.0,0,0,0,1,0,1,0,0,1,1,0,429 days 01:00:00,0,429,328111.38323182624,233385497065.10742
54754,N65780,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,39834000.0,0,0,0,1,0,1,0,0,1,1,0,461 days 01:00:00,0,461,328111.38323182624,233385497065.10742
54757,N65786,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,83.2,0,68.77,67482000.0,0,1,1,1,1,1,1,0,1,1,0,781 days 01:00:00,0,781,328111.38323182624,233385497065.10742
54759,N65790,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,40784400.0,0,0,0,1,0,1,0,0,1,1,0,472 days 01:00:00,0,472,328111.38323182624,233385497065.10742
54761,N65794,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,50.2,0,68.77,22550400.0,0,0,0,1,0,1,0,0,1,1,0,261 days 00:00:00,0,261,328111.38323182624,233385497065.10742
54782,N65823,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,41043600.0,0,0,0,1,0,1,0,0,1,1,0,475 days 01:00:00,0,475,328111.38323182624,233385497065.10742
54788,N65832,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,40525200.0,0,0,0,1,0,1,0,0,1,1,0,469 days 01:00:00,0,469,328111.38323182624,233385497065.10742
54792,N65838,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,67654800.0,0,0,0,1,0,1,0,0,1,1,0,783 days 01:00:00,0,783,328111.38323182624,233385497065.10742
54794,N65841,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,19785600.0,0,0,0,1,0,1,0,0,1,1,0,229 days 00:00:00,0,229,328111.38323182624,233385497065.10742
54815,N65918,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,37328400.0,0,0,0,1,0,1,0,0,1,1,0,432 days 01:00:00,0,432,328111.38323182624,233385497065.10742
54823,N65931,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,18489600.0,0,0,0,1,0,1,0,0,1,1,0,214 days 00:00:00,0,214,328111.38323182624,233385497065.10742
54830,N65939,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,36378000.0,0,0,0,1,0,1,0,0,1,1,0,421 days 01:00:00,0,421,328111.38323182624,233385497065.10742
54833,N65945,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,36550800.0,0,0,0,1,0,1,0,0,1,1,0,423 days 01:00:00,0,423,328111.38323182624,233385497065.10742
54841,N65957,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,41389200.0,0,0,0,1,0,1,0,0,1,1,0,479 days 01:00:00,0,479,328111.38323182624,233385497065.10742
54847,N65968,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,39315600.0,0,0,0,1,0,1,0,0,1,1,0,455 days 01:00:00,0,455,328111.38323182624,233385497065.10742
54854,N65982,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,36378000.0,0,0,0,1,0,1,0,0,1,1,0,421 days 01:00:00,0,421,328111.38323182624,233385497065.10742
54866,N66004,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,33.6,0,33.6,13136400.0,0,0,0,0,0,0,0,0,1,1,0,152 days 01:00:00,0,152,328111.38323182624,233385497065.10742
54872,N66012,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,29894400.0,0,0,0,1,0,1,0,0,1,1,0,346 days 00:00:00,0,346,328111.38323182624,233385497065.10742
54883,N66039,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,37069200.0,0,0,0,1,0,1,0,0,1,1,0,429 days 01:00:00,0,429,328111.38323182624,233385497065.10742
54884,N66040,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,36896400.0,0,0,0,1,0,1,0,0,1,1,0,427 days 01:00:00,0,427,328111.38323182624,233385497065.10742
54887,N66044,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,17280000.0,0,0,0,1,0,1,0,0,1,1,0,200 days 00:00:00,0,200,328111.38323182624,233385497065.10742
54898,N66064,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,37843200.0,0,0,0,1,0,1,0,0,1,1,0,438 days 00:00:00,0,438,328111.38323182624,233385497065.10742
54901,N66070,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,35424000.0,0,0,0,1,0,1,0,0,1,1,0,410 days 00:00:00,0,410,328111.38323182624,233385497065.10742
54907,N66079,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,35769600.0,0,0,0,1,0,1,0,0,1,1,0,414 days 00:00:00,0,414,328111.38323182624,233385497065.10742
54909,N66083,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,50.2,0,68.77,18831600.0,0,0,0,1,0,1,0,0,1,1,0,217 days 23:00:00,0,217,328111.38323182624,233385497065.10742
54916,N66091,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,44.6,0,33.6,70329600.0,0,0,0,0,0,0,0,0,1,1,0,814 days 00:00:00,0,814,328111.38323182624,233385497065.10742
54937,N66142,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,44233200.0,0,0,0,1,0,1,0,0,1,1,0,511 days 23:00:00,0,511,328111.38323182624,233385497065.10742
54938,N66144,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,23929200.0,0,0,0,1,0,1,0,0,1,1,0,276 days 23:00:00,0,276,328111.38323182624,233385497065.10742
54939,N66145,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,47430000.0,0,0,0,1,0,1,0,0,1,1,0,548 days 23:00:00,0,548,328111.38323182624,233385497065.10742
54948,N66173,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,40690800.0,0,0,0,1,0,1,0,0,1,1,0,470 days 23:00:00,0,470,328111.38323182624,233385497065.10742
54949,N66175,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.75,0,71.5,23410800.0,0,0,0,1,0,1,0,0,1,1,0,270 days 23:00:00,0,270,328111.38323182624,233385497065.10742
54953,N66181,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,43542000.0,0,0,0,1,0,1,0,0,1,1,0,503 days 23:00:00,0,503,328111.38323182624,233385497065.10742
54955,N66184,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,43282800.0,0,0,0,1,0,1,0,0,1,1,0,500 days 23:00:00,0,500,328111.38323182624,233385497065.10742
54958,N66191,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,43887600.0,0,0,0,1,0,1,0,0,1,1,0,507 days 23:00:00,0,507,328111.38323182624,233385497065.10742
54975,N66217,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,43110000.0,0,0,0,1,0,1,0,0,1,1,0,498 days 23:00:00,0,498,328111.38323182624,233385497065.10742
54978,N66222,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,61948800.0,0,0,0,1,0,1,0,0,1,1,0,717 days 00:00:00,0,717,328111.38323182624,233385497065.10742
55003,N66271,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,88.1,0,71.5,57715200.0,0,0,0,1,0,1,0,0,1,1,0,668 days 00:00:00,0,668,328111.38323182624,233385497065.10742
55029,N66342,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,37760400.0,0,0,0,1,0,1,0,0,1,1,0,437 days 01:00:00,0,437,328111.38323182624,233385497065.10742
55041,N66359,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,48988800.0,0,0,0,1,0,1,0,0,1,1,0,567 days 00:00:00,0,567,328111.38323182624,233385497065.10742
55042,N66360,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,18748800.0,0,0,0,1,0,1,0,0,1,1,0,217 days 00:00:00,0,217,328111.38323182624,233385497065.10742
55068,N66403,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,36982800.0,0,0,0,1,0,1,0,0,1,1,0,428 days 01:00:00,0,428,328111.38323182624,233385497065.10742
55075,N66415,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,37933200.0,0,0,0,1,0,1,0,0,1,1,0,439 days 01:00:00,0,439,328111.38323182624,233385497065.10742
55077,N66418,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,37069200.0,0,0,0,1,0,1,0,0,1,1,0,429 days 01:00:00,0,429,328111.38323182624,233385497065.10742
55092,N66439,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,157,33.6,0,33.6,9248400.0,0,0,0,0,0,0,0,0,1,0,0,107 days 01:00:00,0,107,328111.38323182624,233385497065.10742
55096,N66443,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,40006800.0,0,0,0,1,0,1,0,0,1,1,0,463 days 01:00:00,0,463,328111.38323182624,233385497065.10742
55098,N66447,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,17884800.0,0,0,0,1,0,1,0,0,1,1,0,207 days 00:00:00,0,207,328111.38323182624,233385497065.10742
55104,N66456,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,17712000.0,0,0,0,1,0,1,0,0,1,1,0,205 days 00:00:00,0,205,328111.38323182624,233385497065.10742
55116,N66474,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,36291600.0,0,0,0,1,0,1,0,0,1,1,0,420 days 01:00:00,0,420,328111.38323182624,233385497065.10742
55118,N66477,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,47865600.0,0,0,0,1,0,1,0,0,1,1,0,554 days 00:00:00,0,554,328111.38323182624,233385497065.10742
55138,N66512,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,37242000.0,0,0,0,1,0,1,0,0,1,1,0,431 days 01:00:00,0,431,328111.38323182624,233385497065.10742
55157,N66537,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,64026000.0,0,0,0,1,0,1,0,0,1,1,0,741 days 01:00:00,0,741,328111.38323182624,233385497065.10742
55162,N66543,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,18144000.0,0,0,0,1,0,1,0,0,1,1,0,210 days 00:00:00,0,210,328111.38323182624,233385497065.10742
55164,N66545,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,21600000.0,0,0,0,1,0,1,0,0,1,1,0,250 days 00:00:00,0,250,328111.38323182624,233385497065.10742
55198,N66607,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,36723600.0,0,0,0,1,0,1,0,0,1,1,0,425 days 01:00:00,0,425,328111.38323182624,233385497065.10742
55201,N66612,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,36032400.0,0,0,0,1,0,1,0,0,1,1,0,417 days 01:00:00,0,417,328111.38323182624,233385497065.10742
55218,N66641,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,61.2,0,68.77,18230400.0,0,0,0,1,0,1,0,0,1,1,0,211 days 00:00:00,0,211,328111.38323182624,233385497065.10742
55222,N66646,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,35427600.0,0,0,0,1,0,1,0,0,1,1,0,410 days 01:00:00,0,410,328111.38323182624,233385497065.10742
55226,N66656,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,38192400.0,0,0,0,1,0,1,0,0,1,1,0,442 days 01:00:00,0,442,328111.38323182624,233385497065.10742
55228,N66662,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,157,33.6,0,33.6,10630800.0,0,0,0,0,0,0,0,0,1,0,0,123 days 01:00:00,0,123,328111.38323182624,233385497065.10742
55244,N66687,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,18140400.0,0,0,0,1,0,1,0,0,1,1,0,209 days 23:00:00,0,209,328111.38323182624,233385497065.10742
55260,N66714,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,35946000.0,0,0,0,1,0,1,0,0,1,1,0,416 days 01:00:00,0,416,328111.38323182624,233385497065.10742
55261,N66715,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,83.2,0,68.77,33267600.0,0,1,1,1,1,1,1,0,1,1,0,385 days 01:00:00,0,385,328111.38323182624,233385497065.10742
55264,N66718,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,35859600.0,0,0,0,1,0,1,0,0,1,1,0,415 days 01:00:00,0,415,328111.38323182624,233385497065.10742
55278,N66738,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,35078400.0,0,0,0,1,0,1,0,0,1,1,0,406 days 00:00:00,0,406,328111.38323182624,233385497065.10742
55299,N66768,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,35251200.0,0,0,0,1,0,1,0,0,1,1,0,408 days 00:00:00,0,408,328111.38323182624,233385497065.10742
55307,N66779,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,157,50.2,0,68.77,51490800.0,0,0,0,1,0,1,0,0,1,1,1,595 days 23:00:00,0,595,328111.38323182624,233385497065.10742
55309,N66781,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,35942400.0,0,0,0,1,0,1,0,0,1,1,0,416 days 00:00:00,0,416,328111.38323182624,233385497065.10742
55315,N66789,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,36979200.0,0,0,0,1,0,1,0,0,1,1,0,428 days 00:00:00,0,428,328111.38323182624,233385497065.10742
55323,N66800,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,17190000.0,0,0,0,1,0,1,0,0,1,1,0,198 days 23:00:00,0,198,328111.38323182624,233385497065.10742
55353,N66852,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,34732800.0,0,0,0,1,0,1,0,0,1,1,0,402 days 00:00:00,0,402,328111.38323182624,233385497065.10742
55357,N66861,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,38361600.0,0,0,0,1,0,1,0,0,1,1,0,444 days 00:00:00,0,444,328111.38323182624,233385497065.10742
55365,N66872,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,57538800.0,0,0,0,1,0,1,0,0,1,1,1,665 days 23:00:00,0,665,328111.38323182624,233385497065.10742
55367,N66874,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,46306800.0,0,0,0,1,0,1,0,0,1,1,0,535 days 23:00:00,0,535,328111.38323182624,233385497065.10742
55374,N66883,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,34387200.0,0,0,0,1,0,1,0,0,1,1,0,398 days 00:00:00,0,398,328111.38323182624,233385497065.10742
55385,N66903,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,62812800.0,0,0,0,1,0,1,0,0,1,1,0,727 days 00:00:00,0,727,328111.38323182624,233385497065.10742
55390,N66911,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,38538000.0,0,0,0,1,0,1,0,0,1,1,0,446 days 01:00:00,0,446,328111.38323182624,233385497065.10742
55396,N66919,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,37069200.0,0,0,0,1,0,1,0,0,1,1,0,429 days 01:00:00,0,429,328111.38323182624,233385497065.10742
55397,N66923,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,35514000.0,0,0,0,1,0,1,0,0,1,1,0,411 days 01:00:00,0,411,328111.38323182624,233385497065.10742
55406,N66936,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,35773200.0,0,0,0,1,0,1,0,0,1,1,0,414 days 01:00:00,0,414,328111.38323182624,233385497065.10742
55436,N66987,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,36547200.0,0,0,0,1,0,1,0,0,1,1,0,423 days 00:00:00,0,423,328111.38323182624,233385497065.10742
55442,N66996,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,39312000.0,0,0,0,1,0,1,0,0,1,1,0,455 days 00:00:00,0,455,328111.38323182624,233385497065.10742
55457,N67021,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,35424000.0,0,0,0,1,0,1,0,0,1,1,0,410 days 00:00:00,0,410,328111.38323182624,233385497065.10742
55466,N67034,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,83.2,0,68.77,27903600.0,0,1,1,1,1,1,1,0,1,1,0,322 days 23:00:00,0,322,328111.38323182624,233385497065.10742
55467,N67035,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,50626800.0,0,0,0,1,0,1,0,0,1,1,0,585 days 23:00:00,0,585,328111.38323182624,233385497065.10742
55472,N67040,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,17794800.0,0,0,0,1,0,1,0,0,1,1,0,205 days 23:00:00,0,205,328111.38323182624,233385497065.10742
55488,N67061,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,67737600.0,0,0,0,1,0,1,0,0,1,1,0,784 days 00:00:00,0,784,328111.38323182624,233385497065.10742
55501,N67080,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,83.02,0,68.77,33523200.0,0,0,0,1,0,1,0,0,1,1,0,388 days 00:00:00,0,388,328111.38323182624,233385497065.10742
55507,N67087,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,49762800.0,0,0,0,1,0,1,0,0,1,1,0,575 days 23:00:00,0,575,328111.38323182624,233385497065.10742
55509,N67089,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,34905600.0,0,0,0,1,0,1,0,0,1,1,0,404 days 00:00:00,0,404,328111.38323182624,233385497065.10742
55511,N67091,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,64627200.0,0,0,0,1,0,1,0,0,1,1,0,748 days 00:00:00,0,748,328111.38323182624,233385497065.10742
55521,N67109,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,61254000.0,0,0,0,1,0,1,0,0,1,1,0,708 days 23:00:00,0,708,328111.38323182624,233385497065.10742
55533,N67126,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,18226800.0,0,0,0,1,0,1,0,0,1,1,0,210 days 23:00:00,0,210,328111.38323182624,233385497065.10742
55538,N67132,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,35251200.0,0,0,0,1,0,1,0,0,1,1,0,408 days 00:00:00,0,408,328111.38323182624,233385497065.10742
55555,N67168,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,37497600.0,0,0,0,1,0,1,0,0,1,1,0,434 days 00:00:00,0,434,328111.38323182624,233385497065.10742
55560,N67187,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,34992000.0,0,0,0,1,0,1,0,0,1,1,0,405 days 00:00:00,0,405,328111.38323182624,233385497065.10742
55593,N67232,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,46738800.0,0,0,0,1,0,1,0,0,1,1,0,540 days 23:00:00,0,540,328111.38323182624,233385497065.10742
55619,N67270,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,34732800.0,0,0,0,1,0,1,0,0,1,1,0,402 days 00:00:00,0,402,328111.38323182624,233385497065.10742
55629,N67291,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,16930800.0,0,0,0,1,0,1,0,0,1,1,0,195 days 23:00:00,0,195,328111.38323182624,233385497065.10742
55634,N67299,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,50.2,0,68.77,17967600.0,0,0,0,1,0,1,0,0,1,1,0,207 days 23:00:00,0,207,328111.38323182624,233385497065.10742
55647,N67319,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,50886000.0,0,0,0,1,0,1,0,0,1,1,0,588 days 23:00:00,0,588,328111.38323182624,233385497065.10742
55648,N67322,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,17622000.0,0,0,0,1,0,1,0,0,1,1,0,203 days 23:00:00,0,203,328111.38323182624,233385497065.10742
55650,N67328,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,157,33.6,0,33.6,11059200.0,0,0,0,0,0,0,0,0,1,0,0,128 days 00:00:00,0,128,328111.38323182624,233385497065.10742
55652,N67330,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,67478400.0,0,0,0,1,0,1,0,0,1,1,0,781 days 00:00:00,0,781,328111.38323182624,233385497065.10742
55660,N67349,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,35856000.0,0,0,0,1,0,1,0,0,1,1,0,415 days 00:00:00,0,415,328111.38323182624,233385497065.10742
55677,N67380,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,66009600.0,0,0,0,1,0,1,0,0,1,1,0,764 days 00:00:00,0,764,328111.38323182624,233385497065.10742
55711,N67499,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,64195200.0,0,0,0,1,0,1,0,0,1,1,0,743 days 00:00:00,0,743,328111.38323182624,233385497065.10742
55740,N67606,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,50.2,0,68.77,19350000.0,0,0,0,1,0,1,0,0,1,1,0,223 days 23:00:00,0,223,328111.38323182624,233385497065.10742
