,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:notificationType@C,event:notificationType@P,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:dismissal@4,event:dismissal@@,event:dismissal@D,event:dismissal@G,event:dismissal@NIL,event:dismissal@Z,event:article,event:totalPaymentAmount,event:points,event:expense,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Surprisingness,Effectiveness
26958,N94795,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,11.0,71.5,94176000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26959,N94796,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,94176000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26960,N94798,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,11.0,71.5,94176000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26961,N94799,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,94176000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26962,N94809,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,11.0,71.5,93916800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26963,N94814,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,11.0,71.5,93657600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26964,N94819,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,93657600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26965,N94826,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,11.0,71.5,93571200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26966,N94827,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,11.0,71.5,93571200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26967,N94834,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,93312000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26968,N94838,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,11.0,71.5,93312000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26969,N94855,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,11.0,71.5,92880000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26970,N94857,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,11.0,71.5,92793600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26971,N94866,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,92620800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26972,N94868,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,11.0,71.5,92620800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26973,N94869,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,11.0,71.5,92620800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26974,N94872,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,92620800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26982,N94902,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,92707200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26983,N94906,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,14.25,42.5,92620800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26984,N94914,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,11.0,71.5,92620800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26990,N94951,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,93657600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26991,N94975,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,92966400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26992,N94978,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,11.0,71.5,92966400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
26993,N94992,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,92707200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
27081,N95453,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,11.0,71.5,92620800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
27082,N95456,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,11.0,71.5,92620800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
27083,N95459,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,92620800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
28892,S102492,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,181,0.0,0,19.85,42.5,108777600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
28937,S103283,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,16.6,71.5,117417600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29098,S105025,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,16.6,71.5,114566400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29163,S105339,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,16.6,143.0,114134400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29173,S105401,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,19.85,71.5,115862400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29201,S105563,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,16.6,71.5,114998400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29231,S105736,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,16.6,71.5,116467200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29274,S106022,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,14.25,71.5,92880000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29279,S106060,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,16.6,71.5,115344000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29291,S106148,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,14.25,143.0,92880000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29323,S106360,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,16.6,71.5,115689600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29332,S106427,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,14.25,71.5,105145200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29333,S106436,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,14.25,71.5,103244400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29371,S106668,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,16.6,71.5,114480000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29380,S106734,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,11.0,71.5,105836400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29381,S106738,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,14.25,71.5,103762800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29382,S106739,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,11.0,71.5,103676400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29404,S106872,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,104972400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29405,S106884,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,14.25,71.5,103849200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29423,S107019,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,14.25,143.0,103676400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29435,S107083,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,16.6,71.5,113616000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29445,S107202,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,11.0,71.5,103762800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29446,S107218,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,14.25,71.5,101948400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29447,S107232,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,11.0,71.5,97196400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29448,S107244,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,171,0.0,0,11.0,137.5,96159600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29458,S107293,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,16.6,71.5,106614000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29459,S107299,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,14.25,143.0,106354800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29474,S107397,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,16.6,71.5,110851200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29475,S107403,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,11.0,71.5,105145200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29476,S107404,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,14.25,71.5,105145200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29477,S107409,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,14.25,71.5,104972400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29478,S107421,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,104454000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29479,S107430,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,103762800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29480,S107431,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,11.0,71.5,103762800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29481,S107432,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,11.0,71.5,103762800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29482,S107434,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,11.0,71.5,103762800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29483,S107435,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,11.0,71.5,103762800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29484,S107437,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,11.0,71.5,103762800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29486,S107447,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,11.0,71.5,103676400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29499,S107514,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,14.25,71.5,104281200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29500,S107516,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,2,14.25,143.0,103417200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29501,S107521,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,11.0,143.0,98406000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29502,S107524,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,14.25,143.0,97369200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29503,S107532,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,2,14.25,143.0,94003200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29504,S107534,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,2,11.0,143.0,93225600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29508,S107573,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,11.0,71.5,104367600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29511,S107624,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,16.6,71.5,114134400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29518,S107673,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,11.0,71.5,105922800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29519,S107676,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,11.0,71.5,105922800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29554,S107894,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,11.0,71.5,106354800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29569,S108012,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,14.25,143.0,106268400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29570,S108027,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,14.25,71.5,105750000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29571,S108033,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,105490800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29582,S108115,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,11.0,71.5,105490800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29583,S108116,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,11.0,71.5,105490800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29584,S108150,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,16.6,71.5,101948400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29593,S108214,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,2,14.25,143.0,104022000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29594,S108220,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,102985200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29597,S108274,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,14.25,143.0,106354800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29600,S108364,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,11.0,71.5,101948400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29601,S108365,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,181,0.0,0,11.0,42.5,99097200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29602,S108368,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,11.0,71.5,97282800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29603,S108374,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,97282800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29604,S108380,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,11.0,71.5,94867200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29605,S108383,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,11.0,71.5,94780800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29606,S108392,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,11.0,71.5,94780800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29607,S108394,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,2,11.0,143.0,94780800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29608,S108415,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,11.0,71.5,106009200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29609,S108417,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,11.0,71.5,106009200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29610,S108418,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,14.25,71.5,106009200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29611,S108420,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,11.0,71.5,106009200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29612,S108424,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,11.0,71.5,105577200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29613,S108431,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,11.0,71.5,105145200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29614,S108433,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,11.0,71.5,105145200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29615,S108434,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,11.0,71.5,105145200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29616,S108447,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,11.0,143.0,104626800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29617,S108448,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,14.25,143.0,104626800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29619,S108467,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,14.25,71.5,104022000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29620,S108474,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,14.25,71.5,103935600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29621,S108479,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,146,0.0,6,14.25,286.5,103762800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29622,S108481,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,14.25,71.5,103590000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29623,S108482,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,2,14.25,143.0,103590000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29624,S108486,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,14.25,71.5,103330800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29625,S108490,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,14.25,71.5,103330800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29626,S108491,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,103244400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29627,S108492,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,103244400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29628,S108494,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,11.0,71.5,103244400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29648,S108628,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,105663600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29649,S108634,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,2,11.0,143.0,105231600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29650,S108641,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,14.25,71.5,104972400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
29651,S108643,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,2,14.25,143.0,104799600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
